danjia,area,floor,hall,room,school,chaoxiang,year,subway,district,city
34231,52,中层,2,1,0,南北向,1987,0,罗湖,深圳
33067,75,中层,2,1,0,南向,1994,0,福田,深圳
42909,55,中层,2,1,1,其他,2005,0,福田,深圳
53684,76,中层,2,1,1,南向,2012,0,宝安,深圳
30250,40,中层,2,1,0,其他,2013,0,龙岗,深圳
20577,52,中层,2,1,0,南向,2017,0,坪山,深圳
45918,49,高层,2,1,0,南向,2003,0,南山,深圳
57857,42,高层,2,1,1,南向,2002,0,南山,深圳
16133,75,中层,2,1,1,南北向,2008,0,坪山,深圳
21528,72,中层,2,1,1,南北向,2011,0,坪山,深圳
10667,75,中层,2,1,0,南北向,2015,0,坪山,深圳
19467,75,中层,2,1,0,南北向,2016,0,坪山,深圳
70423,36,中层,2,1,1,其他,2010,0,南山,深圳
57595,79,高层,2,1,1,南向,1996,0,罗湖,深圳
37485,59,中层,2,1,0,其他,2002,0,龙岗,深圳
55495,73,中层,2,1,0,其他,2008,0,宝安,深圳
48958,48,高层,2,1,1,其他,1983,0,罗湖,深圳
47000,50,中层,2,1,1,南向,2001,0,宝安,深圳
49231,65,中层,2,1,0,南向,2010,0,龙华,深圳
47179,78,中层,2,1,1,南北向,1992,0,罗湖,深圳
48077,78,中层,2,1,1,南北向,1992,0,罗湖,深圳
51250,64,低层,2,1,1,其他,2000,0,罗湖,深圳
64035,57,中层,2,1,1,其他,2000,0,罗湖,深圳
48000,60,中层,2,1,1,南向,2005,0,罗湖,深圳
25652,46,中层,2,1,1,其他,1994,0,罗湖,深圳
32340,47,中层,2,1,0,南向,2000,0,福田,深圳
29423,52,中层,2,1,1,南向,1994,0,福田,深圳
55319,47,中层,2,1,1,南向,2006,0,宝安,深圳
48387,62,中层,2,1,0,南向,1999,0,南山,深圳
60606,66,低层,2,1,0,南向,2010,0,龙华,深圳
59420,69,中层,2,1,0,南向,2010,0,龙华,深圳
60448,67,中层,2,1,0,南向,2010,0,龙华,深圳
58841,69,高层,2,1,0,南向,2010,0,龙华,深圳
60606,66,中层,2,1,0,南向,2010,0,龙华,深圳
58116,69,中层,2,1,0,南向,2010,0,龙华,深圳
49016,61,高层,2,1,1,其他,2001,0,福田,深圳
71497,63,中层,2,1,1,其他,2006,0,福田,深圳
60294,68,低层,2,1,1,南北向,2003,0,福田,深圳
74138,58,低层,2,1,0,其他,2003,0,南山,深圳
45283,53,高层,2,1,1,南向,2000,0,罗湖,深圳
25709,56,高层,2,1,0,南北向,2015,0,坪山,深圳
97050,83,中层,2,1,1,其他,2005,0,福田,深圳
65152,66,中层,2,1,1,南北向,1985,0,罗湖,深圳
61864,59,中层,2,1,1,其他,2001,0,罗湖,深圳
27692,65,低层,2,1,0,南北向,2017,0,坪山,深圳
44498,58,高层,2,1,1,南向,2004,0,龙华,深圳
56140,57,低层,2,1,1,南北向,2000,0,罗湖,深圳
63158,57,中层,2,1,1,其他,2000,0,罗湖,深圳
58491,53,低层,2,1,0,其他,2001,0,罗湖,深圳
51042,48,高层,2,1,1,其他,1986,0,罗湖,深圳
52500,40,中层,2,1,1,南向,2002,0,南山,深圳
80839,46,高层,2,1,0,南向,2016,0,南山,深圳
43264,71,中层,2,1,0,其他,2005,0,龙华,深圳
74627,67,高层,2,1,0,南北向,1989,0,福田,深圳
20270,37,低层,2,1,0,南向,2016,0,坪山,深圳
20000,43,中层,2,1,0,其他,2016,0,坪山,深圳
47696,49,低层,2,1,0,南向,2004,0,宝安,深圳
55911,69,低层,2,1,1,其他,2002,0,福田,深圳
85556,45,中层,2,1,0,其他,2016,0,南山,深圳
34667,75,中层,2,1,1,南向,2006,0,龙华,深圳
40000,80,中层,2,1,0,其他,1985,0,福田,深圳
47000,50,中层,2,1,0,南向,2003,0,南山,深圳
36087,46,中层,2,1,1,其他,1985,0,罗湖,深圳
32889,45,中层,2,1,1,南向,1985,0,罗湖,深圳
34615,52,低层,2,1,1,南向,1984,0,罗湖,深圳
37445,48,高层,2,1,1,其他,2010,0,龙岗,深圳
37422,48,高层,2,1,1,其他,2010,0,龙岗,深圳
35417,48,高层,2,1,1,南向,2009,0,龙岗,深圳
36207,58,中层,2,1,1,南向,2009,0,龙岗,深圳
53000,50,高层,2,1,0,其他,2014,0,宝安,深圳
47273,55,高层,2,1,0,其他,1985,0,福田,深圳
48463,60,中层,2,1,1,其他,2007,0,福田,深圳
57463,67,低层,2,1,1,南向,2007,0,福田,深圳
55190,79,中层,2,1,1,南向,1983,0,福田,深圳
57207,67,中层,2,1,1,其他,2006,0,福田,深圳
64516,62,中层,2,1,1,其他,2002,0,福田,深圳
31324,68,中层,2,1,1,南向,2013,0,罗湖,深圳
58772,57,中层,2,1,0,南向,2007,0,宝安,深圳
42500,42,中层,2,1,1,其他,2009,0,龙岗,深圳
59636,55,中层,2,1,0,南向,2007,0,宝安,深圳
45570,79,中层,2,1,1,其他,2005,0,龙华,深圳
38923,65,中层,2,1,1,南北向,2001,0,宝安,深圳
53607,61,中层,2,1,1,其他,2012,0,福田,深圳
20000,69,中层,2,1,1,南北向,1999,0,福田,深圳
74747,50,高层,2,1,1,其他,2005,0,思明,厦门
40678,59,高层,2,1,0,南向,1998,0,湖里,厦门
66939,49,中层,2,1,0,其他,2001,0,思明,厦门
21081,37,中层,2,1,1,南向,2000,0,岛外,厦门
37333,60,高层,2,1,0,南北向,2000,0,湖里,厦门
90000,70,中层,2,1,0,南向,2011,0,湖里,厦门
28611,72,高层,2,1,0,其他,2015,0,岛外,厦门
36400,60,高层,2,1,1,南北向,2007,0,岛外,厦门
40000,45,低层,2,1,0,南向,2002,0,岛外,厦门
56949,74,中层,2,1,1,南北向,1998,0,思明,厦门
49928,69,高层,2,1,0,南北向,1995,0,思明,厦门
22785,79,中层,2,1,1,南北向,2005,0,岛外,厦门
35556,90,高层,2,1,0,南向,2009,0,岛外,厦门
44283,75,中层,2,1,1,南北向,1990,0,思明,厦门
50746,67,中层,2,1,0,南北向,1996,0,思明,厦门
56522,46,低层,2,1,1,南北向,1989,0,思明,厦门
40282,71,高层,2,1,1,其他,1995,0,湖里,厦门
53001,58,高层,2,1,0,南北向,1990,0,思明,厦门
58358,68,高层,2,1,0,其他,2000,0,思明,厦门
63017,51,低层,2,1,1,南北向,1990,0,思明,厦门
50000,55,中层,2,1,1,南北向,1992,0,思明,厦门
31579,38,高层,2,1,0,南北向,2014,0,岛外,厦门
38055,95,中层,2,1,0,南北向,2015,0,岛外,厦门
36471,85,低层,2,1,0,南北向,2015,0,岛外,厦门
25287,87,高层,2,1,0,南北向,2009,0,岛外,厦门
28652,89,高层,2,1,0,南向,2010,0,岛外,厦门
42453,53,中层,2,1,0,其他,2002,0,岛外,厦门
32639,72,中层,2,1,0,南北向,2016,0,岛外,厦门
56923,65,中层,2,1,0,其他,2000,0,思明,厦门
40090,89,中层,2,1,1,南北向,2009,0,岛外,厦门
25577,52,中层,2,1,0,南北向,2012,0,岛外,厦门
26087,46,低层,2,1,0,南北向,2008,0,岛外,厦门
22000,50,高层,2,1,0,南北向,2004,0,岛外,厦门
19811,53,低层,2,1,0,南北向,2004,0,岛外,厦门
46909,55,高层,2,1,1,南北向,1999,0,湖里,厦门
30233,86,中层,2,1,0,南向,2013,0,岛外,厦门
25000,106,中层,2,1,0,南北向,2011,0,岛外,厦门
29213,89,高层,2,1,0,南北向,2013,0,岛外,厦门
17143,42,高层,2,1,0,南北向,2000,0,岛外,厦门
48462,65,中层,2,1,0,南北向,2006,0,湖里,厦门
54023,87,低层,2,1,0,南北向,2001,0,思明,厦门
53448,58,中层,2,1,1,其他,2000,0,思明,厦门
59946,73,中层,2,1,1,南北向,1998,0,思明,厦门
66129,76,中层,2,1,0,南北向,1990,0,思明,厦门
52500,60,低层,2,1,0,南北向,1996,0,思明,厦门
58298,68,高层,2,1,1,南北向,1989,0,思明,厦门
53903,54,高层,2,1,1,南北向,2000,0,思明,厦门
51938,65,高层,2,1,0,南北向,1999,0,思明,厦门
61538,52,高层,2,1,0,南北向,1988,0,思明,厦门
52749,63,中层,2,1,0,南北向,1991,0,思明,厦门
27451,51,高层,2,1,0,南向,2009,0,岛外,厦门
48821,72,高层,2,1,1,南北向,2000,0,思明,厦门
49612,65,高层,2,1,0,南北向,1999,0,思明,厦门
52045,54,高层,2,1,1,南北向,2000,0,思明,厦门
27206,68,高层,2,1,0,其他,2012,0,岛外,厦门
64912,57,中层,2,1,1,南北向,2010,0,湖里,厦门
48060,67,高层,2,1,0,南北向,1999,0,思明,厦门
49829,50,中层,2,1,0,其他,1982,0,思明,厦门
29773,88,高层,2,1,0,南北向,2013,0,岛外,厦门
32979,94,低层,2,1,1,其他,2014,0,岛外,厦门
15775,71,低层,2,1,0,南北向,1998,0,岛外,厦门
47254,78,高层,2,1,1,南北向,2003,0,湖里,厦门
52416,54,高层,2,1,1,南北向,2000,0,思明,厦门
31667,60,低层,2,1,1,其他,2014,0,岛外,厦门
86207,85,高层,2,1,1,南向,2012,0,湖里,厦门
61435,61,高层,2,1,0,南向,2008,0,湖里,厦门
27727,44,高层,2,1,1,其他,2008,0,岛外,厦门
37206,51,中层,2,1,1,南北向,2000,0,岛外,厦门
35417,51,中层,2,1,1,南北向,2010,0,岛外,厦门
38889,54,中层,2,1,0,其他,2002,0,岛外,厦门
38392,94,低层,2,1,0,南向,2013,0,岛外,厦门
58333,54,低层,2,1,0,南北向,1988,0,思明,厦门
57547,53,高层,2,1,0,南北向,1992,0,思明,厦门
39771,93,低层,2,1,0,南向,2008,0,岛外,厦门
65312,64,高层,2,1,0,南北向,1995,0,思明,厦门
76176,68,低层,2,1,0,南北向,2013,0,思明,厦门
15942,69,高层,2,1,0,南北向,1993,0,岛外,厦门
31395,43,低层,2,1,0,南向,2009,0,岛外,厦门
73933,66,低层,2,1,1,其他,1993,0,思明,厦门
77439,66,低层,2,1,1,其他,1993,0,思明,厦门
76970,66,低层,2,1,1,其他,1998,0,思明,厦门
51903,87,中层,2,1,0,南向,2005,0,湖里,厦门
50000,74,高层,2,1,0,南北向,1989,0,思明,厦门
58596,83,高层,2,1,0,其他,2000,0,思明,厦门
15775,71,低层,2,1,0,南北向,1998,0,岛外,厦门
55794,114,高层,2,1,0,南北向,2000,0,思明,厦门
51020,49,低层,2,1,0,南北向,2004,0,湖里,厦门
50344,80,中层,2,1,1,其他,1996,0,思明,厦门
53774,53,高层,2,1,1,南北向,2000,0,思明,厦门
40517,58,中层,2,1,1,南北向,2004,0,湖里,厦门
39167,60,中层,2,1,1,南北向,2004,0,湖里,厦门
45345,58,高层,2,1,1,其他,2008,0,湖里,厦门
33214,56,中层,2,1,0,南北向,2000,0,湖里,厦门
40476,63,低层,2,1,1,其他,2003,0,湖里,厦门
33529,68,低层,2,1,0,南向,2010,0,岛外,厦门
47959,49,中层,2,1,0,南北向,1994,0,思明,厦门
60862,59,低层,2,1,0,南北向,1992,0,思明,厦门
40655,89,中层,2,1,1,南北向,2009,0,岛外,厦门
40385,52,中层,2,1,0,南北向,2002,0,岛外,厦门
40244,82,低层,2,1,1,南北向,2005,0,岛外,厦门
57603,114,高层,2,1,0,南北向,2000,0,思明,厦门
49865,74,高层,2,1,0,南北向,2000,0,湖里,厦门
45833,72,中层,2,1,0,南北向,1997,0,湖里,厦门
51938,65,高层,2,1,0,南北向,1999,0,思明,厦门
53903,54,高层,2,1,1,南北向,2000,0,思明,厦门
61505,47,低层,2,1,0,其他,2005,0,思明,厦门
51379,58,低层,2,1,1,其他,2000,0,思明,厦门
16399,91,低层,2,1,0,南向,1995,0,岛外,厦门
40164,61,低层,2,1,1,南北向,2002,0,湖里,厦门
60577,52,中层,2,1,0,南北向,2004,0,思明,厦门
50555,71,低层,2,1,1,南北向,2001,0,湖里,厦门
50562,71,低层,2,1,1,南北向,2001,0,湖里,厦门
20924,76,高层,2,1,0,其他,2000,0,岛外,厦门
24386,61,高层,2,1,0,其他,2004,0,岛外,厦门
52749,63,中层,2,1,0,南北向,1994,0,思明,厦门
57603,114,高层,2,1,0,南北向,2000,0,思明,厦门
56250,56,中层,2,1,0,南北向,1998,0,思明,厦门
63866,60,高层,2,1,1,南北向,1990,0,思明,厦门
58824,85,中层,2,1,0,其他,2000,0,思明,厦门
55965,114,高层,2,1,0,南向,2000,0,思明,厦门
63596,52,中层,2,1,0,南北向,1982,0,思明,厦门
67626,70,中层,2,1,1,其他,1993,0,思明,厦门
65625,64,高层,2,1,1,南北向,2006,0,思明,厦门
78836,49,高层,2,1,1,其他,2005,0,思明,厦门
31757,74,低层,2,1,0,南北向,2013,0,岛外,厦门
24966,88,低层,2,1,0,南北向,2007,0,岛外,厦门
15942,69,高层,2,1,0,南北向,1993,0,岛外,厦门
45685,85,高层,2,1,1,南北向,2002,0,湖里,厦门
52749,63,中层,2,1,0,南北向,1994,0,思明,厦门
58596,83,高层,2,1,0,其他,2000,0,思明,厦门
28409,88,中层,2,1,1,南向,2014,0,岛外,厦门
61538,52,高层,2,1,0,南北向,1988,0,思明,厦门
35823,75,中层,2,1,0,南北向,2013,0,岛外,厦门
51429,70,高层,2,1,0,南北向,2000,0,思明,厦门
50344,80,中层,2,1,1,其他,1996,0,思明,厦门
62229,69,中层,2,1,0,其他,2005,0,思明,厦门
28235,85,高层,2,1,0,南北向,2010,0,岛外,厦门
24808,90,低层,2,1,0,南向,2013,0,岛外,厦门
15694,72,中层,2,1,0,南北向,2009,0,岛外,厦门
35823,75,中层,2,1,0,南北向,2013,0,岛外,厦门
37097,62,低层,2,1,0,南北向,2010,0,岛外,厦门
21825,83,高层,2,1,0,南北向,1996,0,岛外,厦门
21412,85,高层,2,1,0,南北向,1996,0,岛外,厦门
57998,71,高层,2,1,0,南北向,2000,0,思明,厦门
55128,39,中层,2,1,1,南向,2010,0,思明,厦门
67626,70,中层,2,1,1,其他,1993,0,思明,厦门
53946,65,高层,2,1,0,南北向,2000,0,思明,厦门
65625,64,高层,2,1,1,其他,2006,0,思明,厦门
74747,50,高层,2,1,1,其他,2005,0,思明,厦门
77439,66,低层,2,1,1,其他,1993,0,思明,厦门
50000,74,高层,2,1,0,南北向,1989,0,思明,厦门
57925,53,高层,2,1,0,南北向,1988,0,思明,厦门
39231,65,低层,2,1,1,其他,2002,0,湖里,厦门
47945,73,中层,2,1,0,南北向,1994,0,思明,厦门
56552,58,低层,2,1,1,其他,2005,0,湖里,厦门
29310,58,高层,2,1,1,南北向,2008,0,岛外,厦门
117647,51,高层,2,1,1,南向,2006,0,思明,厦门
74713,87,高层,2,1,1,其他,2010,0,思明,厦门
47857,70,高层,2,1,0,南北向,2000,0,思明,厦门
55111,45,高层,2,1,1,南向,2016,0,湖里,厦门
61538,52,高层,2,1,0,南北向,1988,0,思明,厦门
55852,114,高层,2,1,0,南北向,2000,0,思明,厦门
28519,54,低层,2,1,1,南向,2007,0,岛外,厦门
33333,48,中层,2,1,1,南北向,2003,0,岛外,厦门
74793,49,高层,2,1,1,其他,2005,0,思明,厦门
65000,52,高层,2,1,0,南北向,1988,0,思明,厦门
30335,86,高层,2,1,0,南北向,2010,0,岛外,厦门
34662,87,中层,2,1,0,其他,2011,0,岛外,厦门
46341,41,中层,2,1,0,南北向,2000,0,思明,厦门
43750,64,高层,2,1,1,其他,2015,0,岛外,厦门
55614,95,高层,2,1,0,南北向,2000,0,思明,厦门
50000,74,高层,2,1,0,南北向,1989,0,思明,厦门
25714,84,中层,2,1,0,南北向,2000,0,岛外,厦门
32380,58,中层,2,1,1,南向,2004,0,岛外,厦门
33083,53,高层,2,1,1,南向,2003,0,岛外,厦门
52083,48,中层,2,1,0,南北向,2008,0,思明,厦门
50746,67,高层,2,1,0,南北向,1996,0,思明,厦门
56087,46,低层,2,1,1,南北向,1989,0,思明,厦门
54639,58,低层,2,1,1,其他,2005,0,湖里,厦门
57925,53,高层,2,1,0,南北向,1988,0,思明,厦门
38356,73,高层,2,1,0,其他,2016,0,岛外,厦门
47592,71,高层,2,1,0,南北向,1997,0,思明,厦门
44531,64,高层,2,1,1,南北向,2015,0,岛外,厦门
40993,87,低层,2,1,1,南北向,2009,0,岛外,厦门
67349,56,高层,2,1,1,南北向,2008,0,湖里,厦门
33521,43,中层,2,1,0,南北向,2009,0,岛外,厦门
51151,63,中层,2,1,0,南北向,1994,0,思明,厦门
58596,83,高层,2,1,0,其他,2000,0,思明,厦门
40244,82,低层,2,1,1,南北向,2005,0,岛外,厦门
41012,87,低层,2,1,1,南北向,2009,0,岛外,厦门
74554,62,高层,2,1,0,南北向,2004,0,思明,厦门
57742,62,高层,2,1,1,南北向,2002,0,思明,厦门
57273,66,中层,2,1,0,南北向,2000,0,思明,厦门
62500,48,中层,2,1,1,南北向,2004,0,思明,厦门
37632,69,高层,2,1,1,南向,2014,0,岛外,厦门
49969,80,中层,2,1,1,其他,1996,0,思明,厦门
50063,80,中层,2,1,1,其他,1996,0,思明,厦门
38507,67,中层,2,1,0,南北向,1995,0,湖里,厦门
25500,60,高层,2,1,0,南北向,1998,0,岛外,厦门
33111,45,高层,2,1,0,南北向,1998,0,岛外,厦门
40244,82,低层,2,1,1,南北向,2005,0,岛外,厦门
44531,64,高层,2,1,1,南向,2009,0,岛外,厦门
51151,63,中层,2,1,0,南北向,1994,0,思明,厦门
38281,64,低层,2,1,0,南向,2000,0,岛外,厦门
23069,76,高层,2,1,0,南北向,2013,0,岛外,厦门
31544,75,低层,2,1,0,南北向,2013,0,岛外,厦门
20286,105,高层,2,1,0,南北向,2012,0,岛外,厦门
22275,84,中层,2,1,0,南北向,2012,0,岛外,厦门
19623,106,低层,2,1,0,南北向,2012,0,岛外,厦门
22727,88,高层,2,1,0,南北向,2010,0,岛外,厦门
27707,90,低层,2,1,0,南北向,2015,0,岛外,厦门
48980,49,高层,2,1,0,南北向,2005,0,湖里,厦门
52749,63,中层,2,1,0,南北向,1994,0,思明,厦门
50000,74,高层,2,1,0,南北向,1989,0,思明,厦门
28333,90,高层,2,1,0,南北向,2010,0,岛外,厦门
30957,94,中层,2,1,1,南北向,2014,0,岛外,厦门
40476,63,低层,2,1,1,其他,2003,0,湖里,厦门
42400,50,中层,2,1,0,南北向,2000,0,湖里,厦门
40000,64,低层,2,1,1,其他,2003,0,湖里,厦门
27451,51,高层,2,1,0,南向,2009,0,岛外,厦门
52830,53,中层,2,1,1,其他,2000,0,思明,厦门
57000,50,中层,2,1,1,南北向,2004,0,湖里,厦门
53390,59,中层,2,1,1,南向,2000,0,思明,厦门
68980,49,高层,2,1,0,其他,2003,0,思明,厦门
51467,75,低层,2,1,1,南北向,1998,0,思明,厦门
58689,61,高层,2,1,1,南北向,2003,0,思明,厦门
74793,49,高层,2,1,1,其他,2005,0,思明,厦门
117647,51,高层,2,1,1,南向,2006,0,思明,厦门
39231,65,低层,2,1,1,其他,2010,0,湖里,厦门
42323,78,中层,2,1,1,南北向,2010,0,湖里,厦门
52000,50,高层,2,1,1,其他,2000,0,湖里,厦门
40632,89,中层,2,1,1,南北向,2009,0,岛外,厦门
77439,66,低层,2,1,1,其他,1993,0,思明,厦门
62619,53,高层,2,1,1,南北向,1989,0,思明,厦门
39534,46,低层,2,1,0,南向,2002,0,岛外,厦门
40934,50,高层,2,1,0,南向,2002,0,岛外,厦门
44009,39,高层,2,1,0,南向,2003,0,岛外,厦门
20488,82,低层,2,1,0,南北向,2014,0,岛外,厦门
51087,46,中层,2,1,0,其他,2009,0,岛外,厦门
30918,86,高层,2,1,0,南北向,2010,0,岛外,厦门
30757,75,中层,2,1,0,南北向,2010,0,岛外,厦门
51938,65,高层,2,1,0,南北向,1999,0,思明,厦门
53903,54,高层,2,1,1,南北向,2000,0,思明,厦门
24037,77,中层,2,1,0,南北向,2001,0,岛外,厦门
35714,91,中层,2,1,1,南北向,2010,0,岛外,厦门
15775,71,低层,2,1,0,南北向,1998,0,岛外,厦门
60000,48,中层,2,1,1,南北向,2000,0,湖里,厦门
64308,65,高层,2,1,0,其他,1995,0,思明,厦门
26667,75,低层,2,1,0,其他,2015,0,岛外,厦门
24612,52,高层,2,1,0,南向,2001,0,岛外,厦门
48667,69,高层,2,1,0,南北向,1991,0,思明,厦门
74793,49,高层,2,1,1,其他,2005,0,思明,厦门
68889,45,高层,2,1,0,其他,2014,0,思明,厦门
38906,64,中层,2,1,1,南向,1988,0,湖里,厦门
58000,75,中层,2,0,1,其他,2001,0,福田,深圳
56140,57,中层,2,0,0,南北向,2006,0,湖里,厦门
32192,73,中层,2,0,1,南北向,1995,0,岛外,厦门
43750,56,中层,1,2,1,其他,2008,1,天河,广州
66667,39,中层,1,2,1,南北向,2005,0,天河,广州
29800,50,高层,1,2,1,南向,2013,0,坪山,深圳
49450,54,中层,1,2,1,南向,2016,0,龙华,深圳
56757,37,中层,1,2,0,南向,2007,0,福田,深圳
51571,63,低层,1,2,1,其他,2008,0,宝安,深圳
58696,46,高层,1,2,1,南向,2010,0,龙岗,深圳
57292,48,高层,1,2,1,其他,2000,0,福田,深圳
35367,63,高层,1,2,1,其他,2006,0,龙岗,深圳
56250,48,高层,1,2,1,其他,2000,0,福田,深圳
26230,61,低层,1,2,0,南北向,2013,0,岛外,厦门
25385,65,高层,1,2,0,南北向,2011,0,岛外,厦门
51855,167,低层,1,2,1,南北向,2010,0,湖里,厦门
29213,89,高层,1,2,0,南北向,2013,0,岛外,厦门
27908,73,中层,1,2,0,南北向,2010,0,岛外,厦门
51688,77,高层,1,2,0,南北向,1996,0,湖里,厦门
29355,62,中层,1,2,1,南北向,2003,0,岛外,厦门
38793,58,高层,1,2,0,南北向,2000,0,湖里,厦门
25385,65,高层,1,2,0,南北向,2011,0,岛外,厦门
25385,65,高层,1,2,0,南北向,2011,0,岛外,厦门
29167,48,中层,1,2,0,南向,2008,0,岛外,厦门
30208,48,中层,1,1,1,其他,2006,0,天河,广州
31579,44,中层,1,1,1,其他,2003,0,天河,广州
61047,69,高层,1,1,1,其他,2011,0,天河,广州
62500,68,中层,1,1,1,其他,2009,0,天河,广州
22917,48,低层,1,1,1,南向,2006,0,天河,广州
22857,35,低层,1,1,1,其他,2001,1,荔湾,广州
9167,36,高层,1,1,1,南向,2000,1,白云,广州
45000,40,中层,1,1,1,南北向,1995,1,天河,广州
11875,32,中层,1,1,0,南北向,2005,0,番禺,广州
15000,32,高层,1,1,0,其他,2000,1,海珠,广州
26250,40,高层,1,1,0,其他,2000,1,海珠,广州
10303,33,中层,1,1,0,南向,2005,0,番禺,广州
22000,40,中层,1,1,1,南北向,1993,1,海珠,广州
21053,38,低层,1,1,0,其他,2014,1,海珠,广州
36111,108,高层,1,1,0,其他,2003,1,海珠,广州
51064,47,低层,1,1,0,南向,1995,1,天河,广州
58049,41,中层,1,1,1,南向,1999,1,天河,广州
33095,42,中层,1,1,1,其他,2009,1,天河,广州
25000,42,高层,1,1,1,南北向,2006,1,天河,广州
66222,45,低层,1,1,0,其他,2010,1,天河,广州
31702,47,高层,1,1,1,南北向,2008,1,天河,广州
74468,47,中层,1,1,0,其他,2006,1,天河,广州
37333,45,中层,1,1,1,其他,2008,1,天河,广州
39815,54,高层,1,1,0,其他,2008,1,黄埔,广州
32000,40,中层,1,1,1,其他,1997,0,天河,广州
52128,47,中层,1,1,0,南向,2006,1,天河,广州
10811,37,中层,1,1,0,南向,2016,0,天河,广州
28333,48,中层,1,1,1,其他,2002,0,天河,广州
15476,42,中层,1,1,0,南向,1998,1,荔湾,广州
26667,36,中层,1,1,1,南向,2007,1,荔湾,广州
72414,87,中层,1,1,0,其他,2009,1,天河,广州
66951,82,中层,1,1,0,南向,2009,1,天河,广州
16250,40,中层,1,1,0,南北向,2004,1,白云,广州
35111,45,高层,1,1,1,南向,2008,1,天河,广州
35106,47,中层,1,1,1,其他,2008,1,天河,广州
56604,53,低层,1,1,1,其他,2003,1,天河,广州
20000,40,高层,1,1,0,其他,1995,1,海珠,广州
36275,51,低层,1,1,1,南向,1997,1,天河,广州
46667,45,中层,1,1,0,其他,2006,1,海珠,广州
11522,46,高层,1,1,0,其他,2013,1,海珠,广州
15833,36,高层,1,1,1,南北向,2018,0,白云,广州
34286,49,中层,1,1,0,南向,2006,1,黄埔,广州
25000,48,高层,1,1,0,其他,1999,1,天河,广州
28889,45,高层,1,1,0,南向,2003,1,天河,广州
29412,34,中层,1,1,1,南北向,2007,1,黄埔,广州
38095,42,低层,1,1,0,其他,1998,1,荔湾,广州
